team,player,result,x,y
Colorado Avalanche,Gabriel Landeskog,SHOT,60.0,20.0
Colorado Avalanche,Cale Makar,SHOT,46.0,9.0
Colorado Avalanche,Nazem Kadri,SHOT,78.0,2.0
Colorado Avalanche,Andre Burakovsky,SHOT,42.0,2.0
Colorado Avalanche,Jack Johnson,SHOT,63.0,35.0
Colorado Avalanche,Tyson Jost,SHOT,67.0,-27.0
Colorado Avalanche,Logan O'Connor,MISSED_SHOT,74.0,-11.0
Colorado Avalanche,Valeri Nichushkin,SHOT,80.0,-8.0
Colorado Avalanche,Cale Makar,SHOT,70.0,26.0
Colorado Avalanche,Logan O'Connor,MISSED_SHOT,76.0,-0.0
Colorado Avalanche,Mikko Rantanen,SHOT,54.0,-3.0
Colorado Avalanche,Mikhail Maltsev,SHOT,59.0,17.0
Colorado Avalanche,Kurtis MacDermid,SHOT,37.0,-7.0
Colorado Avalanche,Logan O'Connor,SHOT,76.0,4.0
Colorado Avalanche,Mikko Rantanen,BLOCKED_SHOT,67.0,15.0
Colorado Avalanche,Andre Burakovsky,SHOT,51.0,12.0
Colorado Avalanche,Andre Burakovsky,SHOT,78.0,-11.0
Colorado Avalanche,Samuel Girard,GOAL,39.0,20.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,82.0,-4.0
Colorado Avalanche,Nazem Kadri,SHOT,84.0,27.0
Colorado Avalanche,Valeri Nichushkin,SHOT,73.0,2.0
Colorado Avalanche,Devon Toews,SHOT,62.0,20.0
Colorado Avalanche,Valeri Nichushkin,SHOT,42.0,37.0
Colorado Avalanche,Andre Burakovsky,SHOT,46.0,-28.0
Colorado Avalanche,Valeri Nichushkin,SHOT,81.0,-0.0
Colorado Avalanche,Nazem Kadri,SHOT,67.0,-19.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,78.0,-6.0
Colorado Avalanche,Gabriel Landeskog,GOAL,80.0,-15.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,81.0,7.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,56.0,-30.0
Colorado Avalanche,Mikko Rantanen,SHOT,83.0,-7.0
Colorado Avalanche,Nazem Kadri,SHOT,60.0,25.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,76.0,1.0
Colorado Avalanche,Cale Makar,GOAL,49.0,11.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,48.0,-17.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,71.0,1.0
Colorado Avalanche,Valeri Nichushkin,SHOT,47.0,26.0
Colorado Avalanche,Logan O'Connor,SHOT,62.0,8.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,35.0,-9.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,30.0,-29.0
Colorado Avalanche,Logan O'Connor,SHOT,82.0,-22.0
Colorado Avalanche,Nazem Kadri,SHOT,56.0,12.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,36.0,-32.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,59.0,16.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,46.0,12.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,57.0,24.0
Colorado Avalanche,Dylan Sikura,BLOCKED_SHOT,74.0,-12.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,37.0,-13.0
Colorado Avalanche,Tyson Jost,SHOT,52.0,10.0
Colorado Avalanche,Gabriel Landeskog,GOAL,52.0,-29.0
Colorado Avalanche,J.T. Compher,BLOCKED_SHOT,62.0,-14.0
Colorado Avalanche,J.T. Compher,BLOCKED_SHOT,70.0,7.0
Colorado Avalanche,Valeri Nichushkin,SHOT,57.0,-1.0
Colorado Avalanche,Kurtis MacDermid,BLOCKED_SHOT,69.0,8.0
Colorado Avalanche,Cale Makar,SHOT,54.0,26.0
Colorado Avalanche,Jack Johnson,MISSED_SHOT,31.0,-1.0
Colorado Avalanche,Mikko Rantanen,SHOT,72.0,14.0
Colorado Avalanche,Samuel Girard,MISSED_SHOT,39.0,31.0
Colorado Avalanche,Devon Toews,SHOT,50.0,21.0
Colorado Avalanche,Erik Johnson,SHOT,35.0,-17.0
Colorado Avalanche,Andre Burakovsky,SHOT,50.0,-16.0
Colorado Avalanche,Alex Newhook,SHOT,85.0,-8.0
Colorado Avalanche,Logan O'Connor,SHOT,63.0,19.0
Colorado Avalanche,Kurtis MacDermid,SHOT,33.0,30.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,82.0,-11.0
Colorado Avalanche,J.T. Compher,GOAL,63.0,-2.0
Colorado Avalanche,Alex Newhook,SHOT,72.0,-11.0
Colorado Avalanche,Andre Burakovsky,SHOT,75.0,-12.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,80.0,-6.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,55.0,10.0
Colorado Avalanche,Gabriel Landeskog,GOAL,76.0,-2.0
Colorado Avalanche,Alex Newhook,GOAL,72.0,2.0
Colorado Avalanche,Alex Newhook,SHOT,69.0,-33.0
Colorado Avalanche,Andre Burakovsky,BLOCKED_SHOT,48.0,-24.0
Colorado Avalanche,Valeri Nichushkin,SHOT,74.0,-8.0
Colorado Avalanche,Pavel Francouz,SHOT,54.0,2.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,82.0,7.0
Colorado Avalanche,Andre Burakovsky,BLOCKED_SHOT,47.0,13.0
Colorado Avalanche,Devon Toews,MISSED_SHOT,31.0,31.0
Colorado Avalanche,Nazem Kadri,SHOT,39.0,26.0
Colorado Avalanche,Nazem Kadri,GOAL,67.0,-6.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,45.0,-21.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,77.0,-13.0
Colorado Avalanche,Cale Makar,GOAL,72.0,-1.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,79.0,0.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,77.0,10.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,76.0,4.0
Colorado Avalanche,Mikko Rantanen,SHOT,58.0,-29.0
Colorado Avalanche,Nazem Kadri,SHOT,59.0,21.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,72.0,-23.0
Colorado Avalanche,Andre Burakovsky,SHOT,49.0,-21.0
Colorado Avalanche,Alex Newhook,SHOT,52.0,17.0
Colorado Avalanche,Tyson Jost,SHOT,62.0,10.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,71.0,8.0
Colorado Avalanche,Dylan Sikura,SHOT,83.0,1.0
Colorado Avalanche,Valeri Nichushkin,SHOT,59.0,34.0
Colorado Avalanche,Gabriel Landeskog,SHOT,36.0,-1.0
Colorado Avalanche,Gabriel Landeskog,GOAL,80.0,1.0
Colorado Avalanche,Nazem Kadri,SHOT,61.0,6.0
Colorado Avalanche,Samuel Girard,SHOT,31.0,9.0
Colorado Avalanche,Devon Toews,SHOT,91.0,-27.0
Colorado Avalanche,Devon Toews,SHOT,58.0,-1.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,43.0,32.0
Colorado Avalanche,Mikko Rantanen,BLOCKED_SHOT,48.0,5.0
Colorado Avalanche,Dylan Sikura,BLOCKED_SHOT,45.0,-30.0
Colorado Avalanche,Dylan Sikura,MISSED_SHOT,61.0,38.0
Colorado Avalanche,Gabriel Landeskog,BLOCKED_SHOT,69.0,-15.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,74.0,-12.0
Colorado Avalanche,Gabriel Landeskog,BLOCKED_SHOT,60.0,-9.0
Colorado Avalanche,Kurtis MacDermid,BLOCKED_SHOT,77.0,1.0
Colorado Avalanche,Mikhail Maltsev,SHOT,26.0,5.0
Colorado Avalanche,Mikko Rantanen,BLOCKED_SHOT,65.0,-18.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,71.0,-7.0
Colorado Avalanche,Kurtis MacDermid,SHOT,61.0,23.0
Colorado Avalanche,Dylan Sikura,SHOT,81.0,4.0
Colorado Avalanche,Kurtis MacDermid,SHOT,63.0,6.0
Colorado Avalanche,Dylan Sikura,SHOT,62.0,-1.0
Colorado Avalanche,Nazem Kadri,GOAL,79.0,-3.0
Colorado Avalanche,Cale Makar,SHOT,32.0,17.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,71.0,2.0
Colorado Avalanche,Mikko Rantanen,GOAL,62.0,-21.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,72.0,-4.0
Colorado Avalanche,Erik Johnson,SHOT,46.0,31.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,66.0,-23.0
Colorado Avalanche,Kurtis MacDermid,MISSED_SHOT,33.0,14.0
Colorado Avalanche,Erik Johnson,SHOT,32.0,-31.0
Colorado Avalanche,Tyson Jost,SHOT,53.0,-1.0
Colorado Avalanche,Cale Makar,SHOT,32.0,-21.0
Colorado Avalanche,Valeri Nichushkin,SHOT,80.0,2.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,81.0,-3.0
Colorado Avalanche,Mikhail Maltsev,SHOT,59.0,-2.0
Colorado Avalanche,Cale Makar,SHOT,46.0,-25.0
Colorado Avalanche,J.T. Compher,SHOT,59.0,16.0
Colorado Avalanche,J.T. Compher,SHOT,86.0,7.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,74.0,-1.0
Colorado Avalanche,Gabriel Landeskog,SHOT,80.0,-2.0
Colorado Avalanche,Devon Toews,SHOT,45.0,-0.0
Colorado Avalanche,Gabriel Landeskog,SHOT,82.0,1.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,80.0,3.0
Colorado Avalanche,Erik Johnson,SHOT,36.0,27.0
Colorado Avalanche,Nazem Kadri,BLOCKED_SHOT,81.0,-7.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,87.0,-9.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,73.0,7.0
Colorado Avalanche,J.T. Compher,BLOCKED_SHOT,56.0,-13.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,76.0,-8.0
Colorado Avalanche,Valeri Nichushkin,GOAL,71.0,-4.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,81.0,7.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,63.0,-40.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,67.0,-36.0
Colorado Avalanche,Ryan Murray,SHOT,65.0,7.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,85.0,-8.0
Colorado Avalanche,Mikko Rantanen,BLOCKED_SHOT,77.0,-13.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,43.0,-0.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,40.0,20.0
Colorado Avalanche,Gabriel Landeskog,SHOT,81.0,-10.0
Colorado Avalanche,Logan O'Connor,SHOT,76.0,-3.0
Colorado Avalanche,Devon Toews,SHOT,49.0,-7.0
Colorado Avalanche,Cale Makar,SHOT,66.0,25.0
Colorado Avalanche,Cale Makar,SHOT,65.0,27.0
Colorado Avalanche,Mikko Rantanen,SHOT,83.0,-11.0
Colorado Avalanche,Nazem Kadri,SHOT,87.0,18.0
Colorado Avalanche,Mikko Rantanen,SHOT,72.0,-18.0
Colorado Avalanche,Mikko Rantanen,SHOT,82.0,-17.0
Colorado Avalanche,Devon Toews,MISSED_SHOT,85.0,7.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,54.0,-28.0
Colorado Avalanche,Samuel Girard,SHOT,33.0,30.0
Colorado Avalanche,Mikhail Maltsev,SHOT,39.0,2.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,70.0,-22.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,44.0,-34.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,69.0,4.0
Colorado Avalanche,Nazem Kadri,GOAL,84.0,-6.0
Colorado Avalanche,Mikko Rantanen,SHOT,51.0,-6.0
Colorado Avalanche,Andre Burakovsky,SHOT,50.0,-16.0
Colorado Avalanche,Cale Makar,SHOT,35.0,7.0
Colorado Avalanche,Jack Johnson,SHOT,76.0,-27.0
Colorado Avalanche,Devon Toews,MISSED_SHOT,37.0,-31.0
Colorado Avalanche,Mikko Rantanen,SHOT,66.0,5.0
Colorado Avalanche,Gabriel Landeskog,SHOT,44.0,10.0
Colorado Avalanche,Ryan Murray,SHOT,67.0,16.0
Colorado Avalanche,Valeri Nichushkin,SHOT,54.0,13.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,62.0,-1.0
Colorado Avalanche,Valeri Nichushkin,SHOT,68.0,-10.0
Colorado Avalanche,J.T. Compher,SHOT,80.0,0.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,72.0,-14.0
Colorado Avalanche,Devon Toews,SHOT,48.0,-39.0
Colorado Avalanche,Jack Johnson,SHOT,37.0,25.0
Colorado Avalanche,Mikko Rantanen,GOAL,60.0,-16.0
Colorado Avalanche,Erik Johnson,SHOT,10.0,-2.0
Colorado Avalanche,Mikko Rantanen,SHOT,80.0,19.0
Colorado Avalanche,Tyson Jost,SHOT,64.0,-4.0
Colorado Avalanche,Logan O'Connor,SHOT,71.0,8.0
Colorado Avalanche,Erik Johnson,MISSED_SHOT,36.0,-27.0
Colorado Avalanche,Jack Johnson,SHOT,40.0,25.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,71.0,2.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,83.0,-5.0
Colorado Avalanche,Tyson Jost,BLOCKED_SHOT,57.0,-3.0
Colorado Avalanche,Valeri Nichushkin,SHOT,43.0,2.0
Colorado Avalanche,Devon Toews,SHOT,43.0,35.0
Colorado Avalanche,Ryan Murray,BLOCKED_SHOT,69.0,-2.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,74.0,-2.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,87.0,12.0
Colorado Avalanche,Devon Toews,SHOT,72.0,12.0
Colorado Avalanche,Mikko Rantanen,SHOT,74.0,-14.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,47.0,-12.0
Colorado Avalanche,Gabriel Landeskog,SHOT,66.0,9.0
Colorado Avalanche,Valeri Nichushkin,SHOT,76.0,-12.0
Colorado Avalanche,Erik Johnson,SHOT,48.0,33.0
Colorado Avalanche,Devon Toews,SHOT,76.0,-18.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,75.0,-9.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,73.0,-5.0
Colorado Avalanche,Nazem Kadri,SHOT,75.0,-1.0
Colorado Avalanche,Mikko Rantanen,SHOT,67.0,-31.0
Colorado Avalanche,Tyson Jost,BLOCKED_SHOT,67.0,-2.0
Colorado Avalanche,Mikko Rantanen,SHOT,63.0,19.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,73.0,2.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,42.0,27.0
Colorado Avalanche,Erik Johnson,SHOT,79.0,-1.0
Colorado Avalanche,Devon Toews,SHOT,32.0,-18.0
Colorado Avalanche,Gabriel Landeskog,SHOT,82.0,-3.0
Colorado Avalanche,Devon Toews,SHOT,37.0,-12.0
Colorado Avalanche,Jack Johnson,MISSED_SHOT,42.0,22.0
Colorado Avalanche,Cale Makar,SHOT,36.0,-6.0
Colorado Avalanche,Nazem Kadri,SHOT,64.0,-21.0
Colorado Avalanche,Logan O'Connor,MISSED_SHOT,54.0,-5.0
Colorado Avalanche,Nathan MacKinnon,SHOT,65.0,12.0
Colorado Avalanche,Tyson Jost,SHOT,54.0,38.0
Colorado Avalanche,Valeri Nichushkin,SHOT,71.0,20.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,60.0,-21.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,75.0,5.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,52.0,39.0
Colorado Avalanche,Nathan MacKinnon,SHOT,73.0,9.0
Colorado Avalanche,Mikko Rantanen,SHOT,55.0,-25.0
Colorado Avalanche,Nazem Kadri,SHOT,50.0,8.0
Colorado Avalanche,Valeri Nichushkin,SHOT,47.0,2.0
Colorado Avalanche,Gabriel Landeskog,GOAL,84.0,-7.0
Colorado Avalanche,Darren Helm,SHOT,61.0,12.0
Colorado Avalanche,Darren Helm,SHOT,23.0,36.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,69.0,-8.0
Colorado Avalanche,Nathan MacKinnon,SHOT,35.0,-1.0
Colorado Avalanche,Nathan MacKinnon,SHOT,70.0,-13.0
Colorado Avalanche,Nathan MacKinnon,SHOT,84.0,-7.0
Colorado Avalanche,Alex Newhook,SHOT,47.0,-3.0
Colorado Avalanche,Erik Johnson,MISSED_SHOT,43.0,-30.0
Colorado Avalanche,Nathan MacKinnon,GOAL,63.0,-13.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,47.0,23.0
Colorado Avalanche,Gabriel Landeskog,SHOT,81.0,-10.0
Colorado Avalanche,Gabriel Landeskog,SHOT,75.0,4.0
Colorado Avalanche,Valeri Nichushkin,BLOCKED_SHOT,53.0,-3.0
Colorado Avalanche,Gabriel Landeskog,BLOCKED_SHOT,75.0,-15.0
Colorado Avalanche,Nathan MacKinnon,SHOT,52.0,4.0
Colorado Avalanche,Nathan MacKinnon,SHOT,39.0,-8.0
Colorado Avalanche,Gabriel Landeskog,GOAL,77.0,-3.0
Colorado Avalanche,J.T. Compher,SHOT,82.0,-4.0
Colorado Avalanche,Logan O'Connor,MISSED_SHOT,79.0,18.0
Colorado Avalanche,Andre Burakovsky,GOAL,74.0,20.0
Colorado Avalanche,Nazem Kadri,SHOT,55.0,6.0
Colorado Avalanche,Gabriel Landeskog,SHOT,66.0,6.0
Colorado Avalanche,Darren Helm,SHOT,61.0,27.0
Colorado Avalanche,Nathan MacKinnon,SHOT,40.0,14.0
Colorado Avalanche,Valeri Nichushkin,SHOT,62.0,40.0
Colorado Avalanche,Ryan Murray,MISSED_SHOT,89.0,33.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,79.0,9.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,83.0,-8.0
Colorado Avalanche,Nathan MacKinnon,SHOT,84.0,8.0
Colorado Avalanche,Nathan MacKinnon,GOAL,77.0,1.0
Colorado Avalanche,Gabriel Landeskog,GOAL,74.0,9.0
Colorado Avalanche,Erik Johnson,MISSED_SHOT,49.0,34.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,80.0,-21.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,65.0,16.0
Colorado Avalanche,Nathan MacKinnon,SHOT,39.0,5.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,40.0,-8.0
Colorado Avalanche,Nathan MacKinnon,SHOT,54.0,17.0
Colorado Avalanche,Nathan MacKinnon,SHOT,72.0,22.0
Colorado Avalanche,Cale Makar,SHOT,42.0,-24.0
Colorado Avalanche,Ryan Murray,BLOCKED_SHOT,52.0,16.0
Colorado Avalanche,Kurtis MacDermid,SHOT,35.0,1.0
Colorado Avalanche,Gabriel Landeskog,SHOT,68.0,-10.0
Colorado Avalanche,Ryan Murray,SHOT,40.0,25.0
Colorado Avalanche,Andre Burakovsky,GOAL,67.0,-11.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,69.0,15.0
Colorado Avalanche,Gabriel Landeskog,SHOT,62.0,17.0
Colorado Avalanche,Nazem Kadri,SHOT,68.0,22.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,59.0,-14.0
Colorado Avalanche,Valeri Nichushkin,BLOCKED_SHOT,50.0,-3.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,54.0,14.0
Colorado Avalanche,Darren Helm,BLOCKED_SHOT,76.0,3.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,70.0,4.0
Colorado Avalanche,Cale Makar,SHOT,44.0,-20.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,86.0,-16.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,77.0,12.0
Colorado Avalanche,Valeri Nichushkin,SHOT,61.0,27.0
Colorado Avalanche,Jack Johnson,SHOT,31.0,37.0
Colorado Avalanche,Gabriel Landeskog,SHOT,93.0,9.0
Colorado Avalanche,Alex Newhook,SHOT,85.0,-10.0
Colorado Avalanche,Nathan MacKinnon,BLOCKED_SHOT,59.0,-13.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,56.0,-26.0
Colorado Avalanche,Alex Newhook,SHOT,74.0,-6.0
Colorado Avalanche,Erik Johnson,SHOT,36.0,-27.0
Colorado Avalanche,J.T. Compher,SHOT,76.0,2.0
Colorado Avalanche,Valeri Nichushkin,SHOT,77.0,3.0
Colorado Avalanche,Cale Makar,SHOT,55.0,-8.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,75.0,0.0
Colorado Avalanche,Ryan Murray,SHOT,88.0,-7.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,71.0,-1.0
Colorado Avalanche,Mikko Rantanen,SHOT,56.0,-23.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,71.0,-5.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,51.0,-20.0
Colorado Avalanche,Alex Newhook,SHOT,50.0,-1.0
Colorado Avalanche,J.T. Compher,GOAL,78.0,2.0
Colorado Avalanche,Nathan MacKinnon,GOAL,60.0,22.0
Colorado Avalanche,Nazem Kadri,BLOCKED_SHOT,58.0,-18.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,44.0,-3.0
Colorado Avalanche,Valeri Nichushkin,BLOCKED_SHOT,57.0,-23.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,73.0,-1.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,75.0,5.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,90.0,31.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,77.0,6.0
Colorado Avalanche,Devon Toews,SHOT,68.0,-33.0
Colorado Avalanche,Devon Toews,SHOT,80.0,-8.0
Colorado Avalanche,Alex Newhook,MISSED_SHOT,71.0,12.0
Colorado Avalanche,Nazem Kadri,SHOT,33.0,-25.0
Colorado Avalanche,Tyson Jost,MISSED_SHOT,69.0,3.0
Colorado Avalanche,Nathan MacKinnon,GOAL,52.0,-4.0
Colorado Avalanche,Logan O'Connor,SHOT,75.0,10.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,61.0,-21.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,30.0,-1.0
Colorado Avalanche,Cale Makar,SHOT,39.0,13.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,64.0,15.0
Colorado Avalanche,Alex Newhook,SHOT,66.0,12.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,70.0,1.0
Colorado Avalanche,J.T. Compher,BLOCKED_SHOT,64.0,11.0
Colorado Avalanche,Nathan MacKinnon,SHOT,56.0,-25.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,82.0,4.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,81.0,4.0
Colorado Avalanche,Devon Toews,SHOT,35.0,11.0
Colorado Avalanche,Andre Burakovsky,BLOCKED_SHOT,37.0,33.0
Colorado Avalanche,Kurtis MacDermid,MISSED_SHOT,58.0,33.0
Colorado Avalanche,Nathan MacKinnon,SHOT,86.0,4.0
Colorado Avalanche,Gabriel Landeskog,SHOT,82.0,5.0
Colorado Avalanche,Andre Burakovsky,SHOT,57.0,26.0
Colorado Avalanche,Mikko Rantanen,SHOT,58.0,20.0
Colorado Avalanche,Erik Johnson,SHOT,36.0,-31.0
Colorado Avalanche,Cale Makar,SHOT,65.0,17.0
Colorado Avalanche,Darren Helm,SHOT,72.0,2.0
Colorado Avalanche,Cale Makar,SHOT,61.0,9.0
Colorado Avalanche,Devon Toews,GOAL,55.0,-5.0
Colorado Avalanche,Devon Toews,MISSED_SHOT,84.0,6.0
Colorado Avalanche,Mikko Rantanen,BLOCKED_SHOT,47.0,-7.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,64.0,-11.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,78.0,-7.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,40.0,10.0
Colorado Avalanche,Devon Toews,MISSED_SHOT,71.0,1.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,64.0,20.0
Colorado Avalanche,Darren Helm,SHOT,69.0,-16.0
Colorado Avalanche,Nathan MacKinnon,BLOCKED_SHOT,82.0,5.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,71.0,9.0
Colorado Avalanche,Mikko Rantanen,SHOT,86.0,18.0
Colorado Avalanche,Nazem Kadri,SHOT,58.0,32.0
Colorado Avalanche,Alex Newhook,SHOT,55.0,-10.0
Colorado Avalanche,Gabriel Landeskog,SHOT,79.0,-0.0
Colorado Avalanche,Alex Newhook,SHOT,44.0,7.0
Colorado Avalanche,Alex Newhook,SHOT,42.0,11.0
Colorado Avalanche,Samuel Girard,SHOT,34.0,3.0
Colorado Avalanche,Logan O'Connor,SHOT,57.0,-12.0
Colorado Avalanche,Devon Toews,SHOT,58.0,22.0
Colorado Avalanche,Nathan MacKinnon,SHOT,68.0,1.0
Colorado Avalanche,Nazem Kadri,SHOT,63.0,-0.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,36.0,-30.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,40.0,5.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,38.0,-11.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,64.0,-5.0
Colorado Avalanche,Gabriel Landeskog,GOAL,90.0,-6.0
Colorado Avalanche,Andre Burakovsky,SHOT,51.0,-5.0
Colorado Avalanche,Andre Burakovsky,SHOT,0.0,39.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,41.0,-24.0
Colorado Avalanche,Nazem Kadri,BLOCKED_SHOT,60.0,-16.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,42.0,34.0
Colorado Avalanche,Darren Helm,SHOT,77.0,-5.0
Colorado Avalanche,Andre Burakovsky,GOAL,47.0,-17.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,73.0,-10.0
Colorado Avalanche,Cale Makar,SHOT,43.0,-2.0
Colorado Avalanche,Nathan MacKinnon,SHOT,34.0,-2.0
Colorado Avalanche,Nazem Kadri,SHOT,75.0,2.0
Colorado Avalanche,Mikko Rantanen,SHOT,55.0,-22.0
Colorado Avalanche,Andre Burakovsky,SHOT,56.0,-12.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,86.0,16.0
Colorado Avalanche,Erik Johnson,GOAL,70.0,11.0
Colorado Avalanche,J.T. Compher,SHOT,67.0,37.0
Colorado Avalanche,Nathan MacKinnon,BLOCKED_SHOT,72.0,-11.0
Colorado Avalanche,Darren Helm,SHOT,56.0,-3.0
Colorado Avalanche,Devon Toews,SHOT,51.0,-34.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,76.0,5.0
Colorado Avalanche,Mikko Rantanen,SHOT,54.0,-12.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,66.0,1.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,77.0,13.0
Colorado Avalanche,J.T. Compher,SHOT,73.0,21.0
Colorado Avalanche,Nathan MacKinnon,SHOT,72.0,-11.0
Colorado Avalanche,Mikko Rantanen,SHOT,59.0,-23.0
Colorado Avalanche,Alex Newhook,SHOT,52.0,-6.0
